numeroConta;codigoAgencia;dataTransacao;codigoTransacao;valor
6;100;1645574400;3;391.99
7;100;1658880000;1;922.59
8;300;1658102400;2;710.76
8;200;1595289600;1;582.11
3;300;1631664000;1;822.82
9;200;1621555200;1;615.21
0;200;1628553600;3;168.02
3;300;1606003200;2;922.25
3;100;1650758400;1;482.23
9;300;1650931200;0;132.69
0;200;1620345600;1;971.64
6;300;1645747200;3;955.61
8;200;1615248000;1;327.15
0;100;1616716800;3;278.13
6;300;1591142400;3;709.07
2;200;1633046400;3;453.23
9;100;1662940800;2;96.5
9;100;1633737600;3;477.43
10;100;1651708800;3;168.74
8;300;1599523200;0;277.57
0;300;1641513600;2;172.24
6;200;1655683200;2;983.94
7;200;1634601600;2;428.91
2;300;1662422400;2;700.39
0;300;1599350400;2;312.56
10;100;1647820800;3;932.88
2;100;1648512000;2;487.13
9;200;1600732800;3;59.99
9;200;1597449600;2;772.3
0;100;1650931200;0;72.15
5;200;1581120000;3;899.05
3;100;1659484800;2;484.32
0;300;1624406400;0;243.89
2;100;1597104000;2;622.92
3;100;1655856000;2;896.45
6;100;1662681600;0;413.51
3;300;1654905600;3;758.29
3;300;1627344000;1;614.78
1;300;1622764800;0;810.24
4;200;1661731200;3;548.45
6;100;1656374400;3;48.79
7;100;1586304000;3;884.07
4;200;1624147200;2;327.57
0;100;1637366400;0;456.23
0;300;1651017600;0;37.42
10;300;1596499200;0;391.57
1;200;1606953600;0;972.15
8;100;1610064000;2;794.28
9;200;1587427200;2;818.32
5;100;1652140800;2;214.82
5;200;1605657600;1;597.87
2;200;1592438400;1;403.32
1;200;1581379200;3;477.56
10;300;1662768000;3;269.97
5;200;1586217600;0;538.47
10;200;1640908800;3;232.8
4;200;1649030400;0;961.05
10;300;1607126400;0;752.04
9;200;1592438400;2;455.86
1;200;1593388800;1;93.33
4;300;1583366400;0;487.2
8;300;1580688000;2;373.69
7;300;1652313600;2;808.56
1;200;1602115200;0;2.35
0;300;1659571200;1;221.57
5;100;1592092800;0;899.85
5;100;1629504000;1;971.79
4;100;1649808000;3;967.08
7;300;1650153600;3;829.45
4;100;1613606400;1;148.86
5;200;1582934400;2;953.96
6;200;1647216000;0;938.73
4;100;1589673600;2;663.97
10;100;1659225600;0;507.86
10;300;1618617600;2;416.55
10;200;1635552000;3;120.99
7;200;1585526400;2;740.05
10;100;1604966400;2;97.31
3;300;1620086400;3;280.73
3;100;1664064000;2;395.76
1;200;1647648000;2;676.43
0;200;1660953600;3;246.84
2;200;1630713600;0;570.96
0;200;1586563200;2;454.09
1;300;1579564800;0;751.41
8;300;1651968000;3;343.34
6;100;1610755200;2;27.14
6;100;1650067200;3;127.74
1;200;1636416000;1;686.55
7;100;1645488000;0;986.57
9;200;1585180800;0;265.06
0;100;1631318400;0;537.69
2;300;1583280000;1;804.17
7;100;1634515200;2;277.02
0;100;1619654400;2;312.07
10;100;1613692800;0;777.11
7;200;1618704000;3;99.29
4;100;1647820800;3;651.9
2;200;1643155200;1;968.43
8;200;1653004800;2;102.15
2;100;1642118400;2;94.02
0;200;1586131200;2;736.06
0;100;1617580800;0;82.46
10;100;1661644800;2;781.2
4;100;1660348800;0;130.81
0;100;1645315200;2;252.91
3;100;1626825600;2;932.53
0;200;1660089600;0;291.77
5;300;1598918400;2;691.84
4;200;1652486400;2;161.85
3;300;1639872000;1;426.46
9;100;1587427200;0;775.25
0;300;1601251200;0;804.13
8;100;1616716800;3;336.35
10;200;1656028800;3;894.86
6;200;1652400000;0;495.17
7;200;1631491200;0;580.72
0;100;1599868800;1;578.25
0;200;1638057600;0;260.63
4;200;1649635200;0;695.53
3;200;1585958400;2;153.67
4;200;1592006400;2;473.98
3;200;1646697600;3;132.09
10;300;1615593600;2;853.02
4;200;1641600000;1;188.71
6;100;1582934400;0;582.96
4;200;1633824000;1;66.45
9;200;1619308800;1;648.53
7;300;1613433600;3;34.52
5;100;1615334400;1;166.4
10;200;1604016000;2;426.68
2;300;1612483200;0;830.32
10;200;1655856000;2;451.7
10;300;1639440000;0;94.21
6;100;1631750400;0;244.17
6;100;1608854400;3;70.21
6;100;1585008000;2;802.03
4;300;1624060800;1;546.15
7;100;1650585600;0;153.33
9;200;1604880000;2;249.21
6;100;1618099200;1;519.72
3;200;1637366400;1;764.95
5;200;1635984000;0;60.01
1;300;1664150400;1;883.35
5;100;1590192000;3;260.81
9;200;1610323200;3;774.15
4;300;1613779200;3;288.43
0;300;1626480000;2;602.9
4;300;1593734400;3;127.63
0;200;1613606400;2;930.21
6;300;1662768000;2;681.4
5;100;1580169600;3;639.22
10;300;1621900800;1;469.22
3;300;1613779200;1;523.82
10;300;1635897600;1;163.16
9;300;1592870400;1;506.76
0;200;1624406400;3;341.07
7;100;1623196800;0;564.95
5;200;1604188800;3;527.94
9;200;1585440000;1;351.05
4;300;1604534400;0;496.06
10;300;1651190400;0;896.59
8;200;1621036800;2;973.06
2;300;1632787200;3;206.06
8;100;1588809600;3;219.75
4;300;1662768000;0;197.0
7;100;1615420800;3;322.08
7;100;1599091200;2;138.41
3;300;1625788800;1;369.68
6;100;1655856000;2;830.56
0;300;1583280000;2;429.22
0;200;1658361600;0;398.8
1;200;1607299200;1;960.96
1;100;1594080000;1;931.31
5;200;1607558400;2;185.65
9;300;1625011200;0;234.67
7;100;1654128000;2;378.41
7;300;1653004800;1;550.74
8;300;1589932800;2;686.18
5;100;1639094400;0;395.48
5;300;1608163200;0;466.46
4;200;1590883200;1;844.37
10;300;1651622400;1;145.99
1;100;1621987200;2;971.24
0;100;1602547200;1;662.4
2;100;1599955200;3;699.53
7;300;1584316800;2;797.38
9;100;1596412800;2;883.02
2;300;1598659200;1;635.23
6;300;1662076800;1;982.57
0;200;1584057600;2;662.37
1;300;1630540800;1;266.02
7;300;1589587200;2;189.17
5;100;1578614400;2;395.27
4;100;1631836800;2;872.1
4;100;1578787200;1;375.31
5;200;1625529600;0;577.52
2;300;1626220800;1;609.36
7;200;1662422400;3;836.81
9;200;1657411200;3;87.04
3;300;1600819200;1;836.93
3;100;1631232000;3;618.95
10;200;1637193600;0;717.03
10;300;1603065600;1;866.36
5;300;1594771200;0;88.61
5;100;1614211200;2;828.64
0;200;1653696000;2;49.87
6;200;1616284800;2;637.43
0;200;1601164800;3;693.4
3;100;1640217600;2;148.22
3;300;1655164800;0;44.01
7;300;1633737600;0;701.76
3;200;1604880000;3;228.69
8;100;1580601600;2;964.89
9;300;1596931200;1;779.28
5;200;1580428800;0;314.08
5;100;1597190400;1;819.59
9;100;1641513600;3;916.45
4;100;1604534400;3;189.82
2;100;1641081600;0;626.06
9;300;1604361600;0;511.16
0;100;1645747200;0;63.39
4;100;1590710400;3;94.54
7;200;1649203200;3;404.94
1;300;1597708800;0;13.8
1;100;1656979200;2;240.44
10;200;1592870400;3;817.44
2;100;1586131200;2;96.53
8;100;1607472000;3;517.87
10;100;1613606400;0;385.59
8;300;1640649600;1;202.71
6;200;1649203200;3;102.32
7;200;1654128000;0;468.83
8;100;1652832000;0;862.36
4;100;1643760000;2;793.98
9;300;1581465600;1;285.36
10;100;1647043200;3;192.17
10;100;1596153600;0;367.39
5;300;1648771200;1;36.79
0;100;1607817600;3;890.33
4;100;1663718400;0;249.38
7;300;1651795200;1;389.78
9;300;1648684800;1;427.39
9;200;1657411200;3;490.77
6;300;1632441600;1;65.88
9;200;1588636800;3;603.21
9;100;1656374400;3;887.97
4;100;1577836800;3;853.26
1;300;1602806400;0;730.06
2;100;1577923200;3;691.66
3;200;1585008000;0;95.17
7;200;1637625600;1;992.79
0;300;1648944000;1;16.83
6;300;1590796800;3;966.29
8;100;1636070400;2;788.07
7;200;1648166400;2;196.75
4;300;1661299200;1;106.57
0;300;1619136000;2;176.22
1;100;1640304000;1;513.78
3;300;1641340800;3;64.91
8;100;1577836800;0;74.43
3;300;1592956800;2;438.63
9;200;1640563200;3;319.59
4;100;1613520000;1;961.38
10;200;1612915200;2;372.88
4;100;1583020800;2;881.04
4;200;1614729600;2;691.62
3;200;1655596800;1;238.76
6;100;1623024000;1;87.74
10;100;1660694400;1;605.13
7;100;1658275200;2;289.02
3;200;1636934400;1;863.9
7;200;1646179200;2;102.89
8;300;1624406400;3;654.36
9;300;1632355200;0;334.29
1;300;1611792000;0;776.58
5;100;1647216000;2;863.6
5;300;1656374400;1;238.88
8;300;1606262400;0;767.86
8;300;1600300800;2;942.72
7;300;1631750400;1;289.46
5;200;1591833600;2;331.44
5;300;1653609600;0;126.64
10;100;1588809600;0;475.13
3;200;1636502400;2;536.91
7;300;1639612800;2;692.33
2;200;1591833600;2;834.15
3;200;1621814400;1;855.74
1;200;1648339200;0;789.26
9;300;1652054400;0;668.24
2;100;1598227200;3;269.23
8;200;1650931200;2;750.89
6;200;1651449600;1;784.43
9;300;1657497600;2;452.44
9;300;1656892800;1;215.89
0;100;1601251200;3;630.75
6;200;1626825600;2;626.79
2;300;1585526400;2;263.07
5;200;1596326400;1;689.99
3;300;1590019200;2;631.86
8;100;1623456000;3;351.44
7;100;1579737600;1;672.31
0;300;1655164800;0;839.04
8;300;1638230400;0;913.79
5;200;1653177600;1;279.42
5;200;1651881600;2;83.58
0;300;1658880000;3;610.34
8;200;1633737600;2;966.37
5;100;1602460800;1;111.36
2;100;1590624000;0;184.88
3;200;1620259200;1;740.68
9;300;1660003200;1;30.74
7;200;1645660800;2;408.21
0;100;1662163200;3;921.97
5;100;1594512000;2;552.22
0;100;1604793600;0;232.09
9;200;1612828800;2;458.94
3;200;1633219200;1;976.74
10;100;1604448000;3;39.83
2;200;1629244800;2;79.27
3;100;1640390400;1;362.78
3;300;1662249600;2;219.72
0;200;1655942400;2;178.94
7;200;1661731200;0;734.24
5;200;1642723200;3;483.38
9;300;1585699200;1;392.89
2;200;1634601600;3;676.37
6;100;1606348800;3;482.31
5;100;1581724800;3;623.89
5;200;1660608000;3;666.17
3;300;1657065600;3;257.63
6;100;1607990400;0;323.46
0;300;1651190400;2;192.81
6;200;1645056000;2;265.73
7;100;1627776000;2;52.9
10;200;1648771200;1;561.64
2;200;1626912000;1;758.62
1;300;1619222400;2;802.85
7;200;1628380800;2;395.59
5;300;1620000000;1;367.13
9;300;1653782400;1;589.61
2;100;1585526400;3;407.5
7;200;1648080000;1;558.07
0;200;1588550400;2;346.57
5;100;1590883200;3;554.15
0;200;1598140800;0;734.54
3;100;1586044800;3;30.31
7;200;1654905600;2;188.77
10;100;1602547200;3;746.04
7;200;1605916800;3;427.4
4;100;1627603200;1;817.01
1;200;1587168000;3;197.0
10;100;1627516800;2;536.35
10;300;1603670400;2;852.67
5;100;1623715200;3;409.13
5;300;1628553600;0;837.41
2;300;1579219200;0;318.36
8;300;1594080000;1;642.51
7;300;1588636800;3;997.18
9;100;1577923200;1;282.15
2;200;1654819200;1;58.13
8;300;1610668800;3;715.11
0;100;1585872000;0;296.48
5;200;1644710400;3;370.32
10;200;1656547200;2;636.49
8;100;1607817600;3;791.3
2;300;1591228800;1;454.86
9;300;1599868800;3;52.85
5;100;1663372800;1;842.46
2;300;1587945600;2;733.14
8;300;1646438400;1;401.61
1;300;1612310400;3;596.14
7;100;1629936000;0;325.92
10;300;1644019200;3;556.97
9;200;1631318400;1;459.17
4;200;1595376000;0;165.18
10;200;1654387200;1;109.92
2;100;1597363200;3;95.65
8;100;1634688000;2;611.9
8;300;1650499200;2;558.4
1;100;1623628800;3;659.24
4;300;1638144000;0;464.24
8;300;1603584000;0;47.6
9;200;1618704000;0;309.96
6;100;1624665600;0;273.68
5;200;1590969600;3;506.56
1;100;1645488000;0;775.39
7;200;1663459200;3;879.43
8;100;1605398400;3;660.71
5;100;1579824000;3;845.18
6;200;1589673600;1;599.52
6;100;1589155200;0;443.88
1;200;1653523200;1;571.67
8;200;1638403200;3;293.13
5;300;1618790400;1;822.18
6;100;1609632000;3;722.98
8;100;1584144000;1;21.03
4;200;1603670400;0;900.09
1;200;1595203200;3;57.84
0;200;1639699200;3;711.68
6;100;1623456000;2;556.25
0;200;1585094400;2;134.07
7;100;1597276800;0;15.74
8;100;1614384000;0;56.67
10;100;1655942400;2;220.62
3;300;1602720000;0;442.76
7;300;1630627200;0;604.8
10;300;1583884800;1;376.38
7;200;1587168000;2;925.1
10;300;1593561600;2;668.51
9;100;1628467200;1;657.68
3;200;1593648000;2;748.33
2;200;1661126400;0;441.24
9;200;1611446400;0;710.77
3;100;1631491200;2;828.59
3;200;1622592000;1;416.68
4;200;1622505600;3;116.17
8;300;1591574400;3;161.96
3;300;1579910400;1;259.37
7;200;1603065600;3;237.45
2;300;1648598400;3;441.02
2;100;1605657600;2;842.03
0;100;1627344000;1;858.69
1;300;1595289600;0;464.4
3;200;1632096000;0;499.21
8;200;1646870400;1;563.31
8;300;1638921600;0;442.0
9;200;1577923200;0;902.45
6;200;1595635200;1;865.63
8;100;1599004800;3;611.19
0;100;1655683200;0;251.92
2;100;1656201600;3;590.73
5;100;1582416000;2;661.65
10;100;1627603200;3;431.69
5;300;1604102400;1;982.35
1;200;1608163200;2;264.96
7;100;1650758400;3;167.39
10;200;1635206400;2;491.03
9;300;1594944000;0;794.75
7;100;1615075200;3;671.95
0;300;1626566400;3;52.1
4;300;1616976000;3;676.05
5;100;1588291200;3;419.8
2;100;1590364800;2;539.77
2;100;1624924800;1;390.26
1;200;1644192000;2;537.66
4;200;1611705600;3;252.18
4;300;1654819200;2;33.26
5;300;1639785600;1;454.59
2;300;1599955200;1;819.76
0;200;1638144000;0;756.6
1;200;1615420800;0;238.45
8;300;1583020800;1;525.27
10;100;1638057600;0;61.82
9;100;1608163200;2;241.75
2;200;1606089600;3;957.84
4;200;1654473600;2;776.75
3;100;1660003200;0;287.13
5;300;1632700800;3;271.65
5;200;1594944000;2;666.23
8;200;1632096000;3;126.96
6;200;1641859200;3;345.17
4;300;1594598400;2;160.5
5;100;1592870400;3;787.45
2;100;1585440000;2;701.97
5;300;1596585600;1;738.48
8;100;1662681600;2;274.6
0;300;1602633600;2;7.95
4;100;1649980800;2;327.39
3;200;1621296000;0;958.43
2;200;1663372800;1;705.28
1;100;1615593600;2;778.04
9;200;1638403200;1;900.63
10;100;1634515200;1;219.83
9;300;1628208000;0;10.96
3;300;1599264000;1;777.51
0;200;1598572800;1;651.96
9;200;1660435200;0;313.05
6;300;1613692800;0;645.6
10;100;1577836800;0;563.23
0;100;1634688000;3;847.63
5;100;1623801600;2;905.46
2;100;1657670400;2;767.01
5;200;1585526400;3;555.24
0;100;1657152000;0;304.86
0;200;1647734400;0;940.1
8;100;1651363200;3;99.25
0;100;1645228800;2;730.12
0;300;1615852800;0;68.62
3;100;1594166400;1;425.44
3;300;1610755200;2;530.81
3;300;1658016000;2;199.69
6;200;1653868800;3;345.55
3;300;1611964800;2;572.17
2;300;1585180800;1;904.33
6;100;1642896000;2;460.94
0;200;1605571200;1;59.41
5;100;1584403200;2;858.53
4;300;1627689600;2;383.94
2;100;1578873600;2;744.6
6;100;1599091200;0;291.52
6;200;1589673600;3;843.75
10;100;1583625600;1;480.12
3;300;1613692800;0;968.51
0;100;1634860800;0;853.88
4;200;1584748800;0;367.68
10;100;1657497600;1;491.24
0;200;1606435200;3;79.68
6;100;1628467200;3;993.3
6;200;1597708800;1;215.53
4;200;1586563200;0;133.87
4;200;1618617600;2;139.97
7;100;1600387200;3;33.81
6;100;1595721600;1;695.75
2;100;1602028800;0;435.01
3;100;1658620800;1;653.98
9;300;1642118400;0;430.06
2;300;1596067200;1;397.16
1;300;1586908800;2;432.28
9;200;1624924800;1;369.92
7;100;1606435200;3;352.74
9;100;1610409600;0;408.92
0;200;1611360000;2;492.58
5;100;1590624000;1;88.0
7;100;1605484800;3;760.4
9;300;1645920000;3;216.67
7;100;1597017600;0;598.61
9;300;1587859200;1;220.48
7;200;1600560000;0;50.02
10;200;1622937600;1;112.57
4;200;1644278400;3;332.78
7;300;1583798400;2;814.15
4;100;1607558400;3;893.65
4;300;1586217600;3;472.38
10;200;1601942400;3;220.1
3;300;1645833600;3;598.52
9;200;1654992000;3;149.14
1;200;1661558400;2;144.32
10;100;1645574400;3;100.75
9;300;1618790400;2;575.41
1;100;1620086400;3;905.75
0;200;1590278400;1;192.57
1;100;1579651200;1;694.14
5;300;1599091200;0;266.83
2;300;1605225600;0;317.4
9;300;1583971200;3;916.84
5;200;1613520000;3;323.16
5;100;1659225600;3;284.87
7;300;1608508800;3;458.03
10;200;1591747200;0;330.81
7;100;1654041600;2;72.34
4;100;1610064000;3;566.23
9;300;1638144000;2;917.55
9;100;1660867200;2;191.32
2;200;1635033600;1;743.69
10;200;1644364800;2;354.9
8;300;1600300800;2;680.6
6;100;1623283200;1;743.55
10;200;1656633600;3;915.0
2;200;1661731200;2;331.42
3;300;1626393600;0;594.12
6;200;1659484800;3;742.5
4;200;1626998400;0;415.22
9;200;1590105600;2;591.8
2;200;1578009600;2;922.25
4;300;1590796800;3;723.51
5;100;1582761600;1;943.9
10;100;1640822400;2;789.44
2;300;1659484800;1;795.88
6;100;1635811200;3;351.82
7;300;1587859200;3;867.0
10;100;1628467200;1;596.62
6;200;1587427200;0;427.53
5;100;1614988800;0;407.18
9;100;1654992000;0;868.06
0;100;1642464000;1;467.98
4;200;1578268800;0;650.62
2;300;1621814400;1;606.61
8;200;1653609600;2;953.76
7;300;1626912000;3;432.13
7;300;1633996800;0;886.1
8;200;1603756800;3;996.81
1;300;1632096000;2;177.76
4;300;1660089600;1;699.76
0;200;1642291200;2;134.61
4;200;1655078400;0;734.17
6;100;1655596800;0;739.63
1;200;1632700800;2;74.07
6;200;1584489600;0;340.08
3;200;1593475200;3;341.05
8;300;1587600000;0;279.88
9;100;1615075200;3;925.35
2;300;1654300800;1;335.97
6;200;1649894400;2;939.15
9;100;1623974400;1;340.95
1;200;1580860800;1;280.16
0;100;1627516800;1;613.26
2;100;1653264000;0;171.34
6;200;1606867200;1;719.25
4;200;1587686400;3;437.24
1;100;1618185600;1;20.63
0;300;1625097600;2;806.81
9;200;1610064000;3;106.67
5;100;1658448000;2;653.01
0;200;1581120000;0;16.27
2;200;1641081600;3;851.2
0;100;1589587200;1;468.02
4;300;1625443200;0;695.28
10;200;1617580800;1;731.64
0;200;1639612800;0;967.69
3;100;1633132800;2;584.55
5;300;1653955200;3;335.6
4;300;1632009600;3;58.39
7;300;1577923200;0;352.5
5;200;1593993600;1;515.18
1;200;1634947200;0;399.53
2;200;1645142400;2;30.09
4;100;1587859200;1;895.22
3;200;1605484800;3;173.75
0;200;1633219200;0;926.69
4;300;1623196800;0;133.33
5;300;1579478400;3;382.93
8;200;1632787200;3;87.87
6;200;1582848000;3;444.26
7;200;1633910400;3;116.35
0;100;1590796800;1;844.2
3;100;1636070400;2;469.78
1;200;1626566400;1;301.35
10;300;1640217600;3;518.37
2;200;1621123200;0;701.57
10;100;1597104000;0;285.14
4;200;1606608000;0;882.67
9;300;1581552000;3;322.34
6;300;1654992000;3;138.18
0;100;1584576000;1;706.3
5;200;1630195200;0;785.49
8;200;1609718400;3;900.36
8;200;1632700800;1;27.24
10;200;1601683200;1;891.47
6;300;1621814400;2;772.88
8;200;1625702400;0;649.06
3;300;1664150400;3;80.1
0;200;1577836800;1;862.84
7;200;1627257600;2;110.85
10;300;1643760000;3;256.79
2;300;1593302400;0;424.35
5;300;1640217600;3;536.99
1;200;1578960000;3;477.4
0;200;1652659200;2;224.8
7;100;1609113600;0;618.25
5;300;1616889600;2;671.64
7;300;1620000000;0;632.59
5;100;1656547200;0;451.09
10;200;1639353600;3;105.04
4;200;1589673600;2;130.84
10;300;1583971200;0;242.86
5;100;1653955200;3;921.22
9;300;1656028800;0;559.47
7;300;1636502400;2;805.17
7;200;1652227200;2;193.65
10;200;1627776000;0;105.11
10;200;1596758400;0;934.94
4;300;1630108800;0;516.85
0;300;1647388800;0;839.08
3;300;1645833600;2;87.17
5;300;1662595200;2;156.74
2;200;1659916800;1;312.44
0;100;1601164800;2;570.49
3;100;1589414400;1;474.74
8;300;1659139200;3;330.93
8;200;1598313600;1;127.87
5;300;1595808000;2;305.47
5;200;1628726400;0;208.69
0;200;1617926400;3;446.45
10;300;1622937600;0;476.55
8;300;1614038400;0;769.78
8;200;1611187200;1;326.03
7;300;1630108800;1;59.31
6;300;1587859200;2;242.55
4;200;1584576000;2;932.54
0;300;1598659200;2;693.87
7;300;1636329600;2;491.65
5;200;1609891200;1;936.53
3;200;1592956800;1;556.88
0;200;1649030400;1;509.59
7;200;1619827200;2;423.81
9;300;1615939200;0;379.64
7;200;1584144000;0;590.18
1;300;1590192000;3;128.85
2;300;1646697600;3;498.28
3;200;1623024000;3;992.88
5;300;1595808000;2;969.41
4;100;1646179200;3;637.79
10;200;1644969600;1;162.15
7;200;1620172800;0;723.7
5;200;1579219200;1;656.84
5;100;1655510400;3;541.55
8;300;1604966400;1;344.91
1;300;1591142400;1;15.25
0;300;1607904000;3;259.6
6;200;1659052800;3;50.96
0;100;1607817600;2;555.51
4;100;1609977600;3;220.89
4;300;1626307200;3;409.87
2;200;1602892800;3;531.18
7;100;1605312000;1;400.08
10;100;1646956800;0;772.33
8;200;1586304000;0;731.71
7;100;1654560000;1;248.94
10;200;1645142400;0;371.28
0;100;1590105600;2;687.69
1;200;1659139200;1;527.02
1;100;1600473600;2;418.19
8;200;1630800000;0;208.94
9;300;1631664000;3;62.04
1;200;1655510400;1;334.34
2;200;1657497600;3;529.08
7;300;1626307200;2;184.42
1;200;1654300800;0;730.68
5;200;1599696000;1;473.4
5;200;1640131200;2;686.5
2;100;1588723200;0;624.1
7;300;1633478400;0;37.04
3;100;1628121600;1;956.26
3;300;1661040000;3;826.19
4;300;1594339200;3;20.69
8;100;1606003200;1;123.31
6;100;1652918400;0;882.95
2;100;1600041600;0;15.59
2;200;1634947200;1;152.09
4;300;1615075200;3;145.33
8;100;1634083200;2;741.86
8;300;1596931200;2;623.81
0;300;1593561600;0;338.11
5;300;1602288000;1;85.46
7;100;1608768000;0;826.56
10;100;1596240000;2;658.65
8;200;1586131200;0;175.5
6;100;1633392000;0;971.49
4;300;1661212800;3;146.92
5;100;1646697600;0;69.12
7;200;1587945600;0;941.59
9;100;1582848000;0;927.44
3;200;1599091200;2;947.03
2;100;1636070400;3;515.55
10;100;1655164800;2;430.93
0;200;1580169600;2;833.05
9;100;1644192000;0;104.81
1;300;1622678400;1;523.71
0;300;1661212800;2;562.3
4;100;1619568000;2;509.75
9;100;1595376000;2;154.34
2;300;1644019200;1;465.33
10;200;1633651200;0;32.82
7;100;1606348800;3;124.29
8;200;1635811200;3;420.26
3;100;1594857600;3;285.5
8;200;1609891200;2;153.85
5;300;1590105600;0;643.08
0;300;1658880000;0;382.98
5;300;1612483200;2;42.1
6;200;1653696000;3;549.48
2;300;1608681600;0;521.93
10;100;1577923200;3;20.14
6;300;1611792000;0;806.16
4;300;1593302400;2;470.37
1;200;1661731200;0;715.8
8;100;1581465600;2;545.59
3;200;1644451200;2;817.0
9;300;1596067200;1;283.75
7;100;1656979200;1;245.59
3;100;1602288000;3;201.53
10;200;1628208000;2;894.95
10;200;1649462400;2;269.27
3;300;1580169600;2;812.3
1;300;1604448000;0;739.89
4;100;1658275200;2;905.06
4;100;1646956800;2;821.24
2;200;1587513600;0;768.9
6;100;1629849600;2;201.44
6;200;1578441600;0;615.89
3;200;1604966400;1;512.09
6;200;1656806400;2;916.44
8;300;1603497600;3;326.02
0;300;1605484800;1;732.02
6;300;1653177600;0;126.85
0;200;1640822400;1;832.24
3;200;1602028800;3;663.32
3;300;1643760000;1;3.89
10;100;1660953600;3;204.98
6;100;1586563200;0;406.8
3;300;1655078400;0;171.72
6;300;1600387200;1;138.7
6;100;1595980800;2;341.72
6;300;1625961600;3;940.72
7;300;1594080000;1;654.21
2;300;1593043200;1;996.16
0;100;1652745600;3;642.93
0;200;1601251200;3;396.48
6;100;1647648000;2;465.76
3;100;1649203200;2;965.48
8;300;1629676800;3;981.07
10;300;1579132800;3;650.72
3;100;1612137600;3;469.83
5;300;1640736000;2;363.83
2;300;1602460800;1;206.45
8;200;1651190400;0;253.41
8;100;1639958400;0;669.79
